Time FPS-0 FPS-1 FPS-2 FPS-3 FPS-4 FPS-5 FPS-6 FPS-7 FPS-8 FPS-9 FVS-0 FVS-1 FVS-2 FVS-3 FVS-4 FVS-5 FVS-6 FVS-7 FVS-8 FVS-9 FVT-0 FVT-1 FVT-2 FVT-3 FVT-4 FVT-5 FVT-6 FVT-7 FVT-8 FVT-9 FDS-0 FDS-1 FDS-2 FDS-3 FDS-4 FDS-5 FDS-6 FDS-7 FDS-8 FDS-9 SHD-0 SHD-1 SHD-2 SHD-3 SHD-4 SHD-5 SHD-6 SHD-7 SHD-8 SHD-9 SB-0 SB-1 SB-2 SB-3 SB-4 SB-5 SB-6 SB-7 SB-8 SB-9 PIN-0 PIN-1 PIN-2 PIN-3 PIN-4 PIN-5 PIN-6 PIN-7 PIN-8 PIN-9 WHB-0 WHB-1 WHB-2 WHB-3 WHB-4 WHB-5 WHB-6 WHB-7 WHB-8 WHB-9 WHT-0 WHT-1 WHT-2 WHT-3 WHT-4 WHT-5 WHT-6 WHT-7 WHT-8 WHT-9 CEP-0 CEP-1 BFS-0 BFF-0 BG-0 BMD-0 BML-0 BMS-0 ZL-0 BD-0 MA-0 SG-0 BC-0 ZG-0 PL-0 PS-0 ZM-0 ZS-0 PB-0 BB-0 BO-0 DL-0 DR-0 DC-0
2.790000e+02 8.123364e+01 5.507024e+03 1.166167e+04 1.631262e+04 2.075509e+04 2.247285e+04 2.341425e+04 2.089979e+04 2.055047e+04 1.327880e+04 1.805277e+02 4.982960e+04 1.961301e+04 4.705087e+03 9.329426e+02 1.979633e+02 6.469301e+01 2.365929e+01 9.178717e+00 3.660600e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.818978e+03 1.760061e+04 1.967582e+04 1.273190e+04 7.206462e+03 4.189160e+03 2.512975e+03 1.376981e+03 7.170191e+02 4.113716e+02 2.505434e+03 3.539635e+03 2.821066e+03 1.834725e+03 1.134971e+03 6.853931e+02 3.878680e+02 2.189311e+02 1.187364e+02 6.582182e+01 3.121173e+01 2.920150e+01 1.086649e+01 8.658678e+00 4.028596e+00 1.898991e+00 9.398895e-01 5.011098e-01 3.137404e-01 2.245953e-01 4.083824e+01 1.015834e+02 1.559426e+02 1.657680e+02 1.524393e+02 1.307990e+02 1.086045e+02 9.006698e+01 7.277315e+01 6.122290e+01 2.361928e+02 2.312721e+02 1.941275e+02 1.521842e+02 1.214415e+02 1.003917e+02 8.096101e+01 6.962647e+01 5.991115e+01 5.019583e+01 4.114770e+02 3.433670e+02 2.447560e+02 1.720647e+02 1.225296e+02 7.583861e+01 4.952527e+01 4.660012e+01 2.621292e+01 2.330047e+01 5.570742e+04 8.879750e+04 2.445542e+04 2.444745e+05 2.725152e+03 3.299715e+05 2.447186e+03 1.956265e+04 1.031225e+06 1.015137e+06 2.446019e+06 2.441937e+03 1.246781e+06 3.903085e+06 4.924984e+06 3.461921e+07 5.936999e+05 5.133906e+07 2.323312e+07 2.295577e+06 2.076267e+06 1.227712e+07 4.264638e+07 7.060221e-09
2.800000e+02 8.203595e+01 5.561652e+03 1.170276e+04 1.634882e+04 2.078707e+04 2.250215e+04 2.344220e+04 2.092351e+04 2.057314e+04 1.329325e+04 1.805529e+02 4.983648e+04 1.961435e+04 4.705659e+03 9.332220e+02 1.980408e+02 6.471822e+01 2.366849e+01 9.182287e+00 3.662023e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.822739e+03 1.761483e+04 1.968963e+04 1.273746e+04 7.209836e+03 4.190878e+03 2.513927e+03 1.377479e+03 7.172692e+02 4.115117e+02 2.506146e+03 3.538856e+03 2.820408e+03 1.834278e+03 1.134684e+03 6.852154e+02 3.877662e+02 2.188731e+02 1.187048e+02 6.580423e+01 3.121170e+01 2.920150e+01 1.086621e+01 8.658507e+00 4.028570e+00 1.898991e+00 9.398921e-01 5.011122e-01 3.137424e-01 2.245970e-01 4.084915e+01 1.015976e+02 1.559591e+02 1.657832e+02 1.524518e+02 1.308084e+02 1.086121e+02 9.007325e+01 7.277820e+01 6.122713e+01 2.361950e+02 2.312733e+02 1.941282e+02 1.521845e+02 1.214418e+02 1.003919e+02 8.096119e+01 6.962662e+01 5.991128e+01 5.019593e+01 4.114774e+02 3.433672e+02 2.447561e+02 1.720648e+02 1.225297e+02 7.583865e+01 4.952530e+01 4.660015e+01 2.621293e+01 2.330049e+01 5.570318e+04 8.875910e+04 2.445536e+04 2.444735e+05 2.726193e+03 3.299715e+05 2.447186e+03 1.956259e+04 1.031263e+06 1.015055e+06 2.446015e+06 2.441915e+03 1.246781e+06 3.903540e+06 4.924222e+06 3.455085e+07 5.932594e+05 5.134393e+07 2.322871e+07 2.296598e+06 2.076261e+06 1.228308e+07 4.265024e+07 7.060228e-09
2.810000e+02 8.283866e+01 5.616302e+03 1.174387e+04 1.638505e+04 2.081906e+04 2.253146e+04 2.347016e+04 2.094724e+04 2.059582e+04 1.330770e+04 1.805781e+02 4.984337e+04 1.961568e+04 4.706231e+03 9.335013e+02 1.981184e+02 6.474343e+01 2.367770e+01 9.185856e+00 3.663447e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.826499e+03 1.762904e+04 1.970344e+04 1.274302e+04 7.213211e+03 4.192595e+03 2.514879e+03 1.377976e+03 7.175193e+02 4.116518e+02 2.506857e+03 3.538077e+03 2.819751e+03 1.833832e+03 1.134397e+03 6.850378e+02 3.876644e+02 2.188151e+02 1.186733e+02 6.578665e+01 3.121167e+01 2.920150e+01 1.086592e+01 8.658335e+00 4.028543e+00 1.898990e+00 9.398947e-01 5.011147e-01 3.137444e-01 2.245988e-01 4.086006e+01 1.016117e+02 1.559756e+02 1.657984e+02 1.524643e+02 1.308177e+02 1.086198e+02 9.007951e+01 7.278324e+01 6.123137e+01 2.361972e+02 2.312745e+02 1.941289e+02 1.521849e+02 1.214420e+02 1.003921e+02 8.096136e+01 6.962677e+01 5.991141e+01 5.019604e+01 4.114778e+02 3.216289e+02 2.253847e+02 1.584466e+02 1.128320e+02 6.983644e+01 4.560566e+01 4.291203e+01 2.413835e+01 2.145641e+01 5.569895e+04 8.872072e+04 2.445530e+04 2.444726e+05 2.727234e+03 3.299715e+05 2.447186e+03 1.956252e+04 1.031300e+06 1.014973e+06 2.446010e+06 2.441893e+03 1.246781e+06 3.903994e+06 4.923461e+06 3.448279e+07 5.928193e+05 5.134870e+07 2.322429e+07 2.297619e+06 2.076255e+06 1.228904e+07 4.265410e+07 7.060235e-09
2.820000e+02 8.364178e+01 5.670973e+03 1.178499e+04 1.642130e+04 2.085107e+04 2.256079e+04 2.349814e+04 2.097099e+04 2.061851e+04 1.332217e+04 1.806034e+02 4.985026e+04 1.961701e+04 4.706803e+03 9.337805e+02 1.981959e+02 6.476862e+01 2.368690e+01 9.189425e+00 3.664870e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.830259e+03 1.764325e+04 1.971725e+04 1.274858e+04 7.216585e+03 4.194311e+03 2.515830e+03 1.378473e+03 7.177694e+02 4.117919e+02 2.507569e+03 3.537298e+03 2.819093e+03 1.833385e+03 1.134111e+03 6.848603e+02 3.875627e+02 2.187571e+02 1.186417e+02 6.576908e+01 3.121164e+01 2.920150e+01 1.086563e+01 8.658163e+00 4.028517e+00 1.898989e+00 9.398973e-01 5.011172e-01 3.137464e-01 2.246005e-01 4.087097e+01 1.016259e+02 1.559922e+02 1.658136e+02 1.524768e+02 1.308270e+02 1.086274e+02 9.008578e+01 7.278828e+01 6.123560e+01 2.361994e+02 2.312758e+02 1.941297e+02 1.521852e+02 1.214423e+02 1.003923e+02 8.096154e+01 6.962692e+01 5.991154e+01 5.019615e+01 4.114783e+02 3.216291e+02 2.253848e+02 1.584467e+02 1.128321e+02 6.983649e+01 4.560569e+01 4.291206e+01 2.413837e+01 2.145643e+01 5.569471e+04 8.868235e+04 2.445524e+04 2.444717e+05 2.728276e+03 3.299715e+05 2.447186e+03 1.956246e+04 1.031338e+06 1.014890e+06 2.446006e+06 2.441872e+03 1.246781e+06 3.904447e+06 4.922700e+06 3.441502e+07 5.923794e+05 5.135335e+07 2.321988e+07 2.298641e+06 2.076249e+06 1.229500e+07 4.265796e+07 7.060243e-09
2.830000e+02 8.444530e+01 5.725665e+03 1.182614e+04 1.645757e+04 2.088309e+04 2.259014e+04 2.352613e+04 2.099475e+04 2.064122e+04 1.333664e+04 1.806286e+02 4.985714e+04 1.961833e+04 4.707375e+03 9.340596e+02 1.982733e+02 6.479381e+01 2.369610e+01 9.192992e+00 3.666292e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.834018e+03 1.765746e+04 1.973106e+04 1.275414e+04 7.219958e+03 4.196028e+03 2.516782e+03 1.378971e+03 7.180195e+02 4.119320e+02 2.508281e+03 3.536519e+03 2.818436e+03 1.832939e+03 1.133824e+03 6.846828e+02 3.874610e+02 2.186991e+02 1.186101e+02 6.575151e+01 3.121161e+01 2.920150e+01 1.086535e+01 8.657992e+00 4.028490e+00 1.898988e+00 9.398999e-01 5.011196e-01 3.137484e-01 2.246023e-01 4.088189e+01 1.016400e+02 1.560087e+02 1.658289e+02 1.524893e+02 1.308363e+02 1.086351e+02 9.009205e+01 7.279333e+01 6.123984e+01 2.362016e+02 2.312770e+02 1.941304e+02 1.521855e+02 1.214426e+02 1.003925e+02 8.096171e+01 6.962707e+01 5.991167e+01 5.019626e+01 4.114787e+02 3.216293e+02 2.253848e+02 1.584467e+02 1.128321e+02 6.983653e+01 4.560572e+01 4.291209e+01 2.413839e+01 2.145645e+01 5.569048e+04 8.864400e+04 2.445518e+04 2.444707e+05 2.729318e+03 3.299715e+05 2.447185e+03 1.956240e+04 1.031375e+06 1.014808e+06 2.446001e+06 2.441850e+03 1.246781e+06 3.904901e+06 4.921940e+06 3.434751e+07 5.919398e+05 5.135790e+07 2.321546e+07 2.299662e+06 2.076244e+06 1.230096e+07 4.266182e+07 7.060250e-09
2.840000e+02 8.524921e+01 5.780378e+03 1.186730e+04 1.649385e+04 2.091514e+04 2.261950e+04 2.355414e+04 2.101852e+04 2.066393e+04 1.335111e+04 1.806538e+02 4.986402e+04 1.961966e+04 4.707946e+03 9.343386e+02 1.983508e+02 6.481899e+01 2.370529e+01 9.196558e+00 3.667714e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.837777e+03 1.767167e+04 1.974486e+04 1.275969e+04 7.223332e+03 4.197745e+03 2.517733e+03 1.379468e+03 7.182695e+02 4.120720e+02 2.508993e+03 3.535741e+03 2.817779e+03 1.832492e+03 1.133537e+03 6.845053e+02 3.873593e+02 2.186412e+02 1.185786e+02 6.573394e+01 3.121158e+01 2.920150e+01 1.086506e+01 8.657820e+00 4.028464e+00 1.898988e+00 9.399025e-01 5.011221e-01 3.137505e-01 2.246040e-01 4.089281e+01 1.016542e+02 1.560253e+02 1.658441e+02 1.525018e+02 1.308456e+02 1.086427e+02 9.009832e+01 7.279837e+01 6.124408e+01 2.362039e+02 2.312783e+02 1.941311e+02 1.521858e+02 1.214428e+02 1.003927e+02 8.096189e+01 6.962722e+01 5.991179e+01 5.019637e+01 4.114791e+02 3.216295e+02 2.253849e+02 1.584468e+02 1.128322e+02 6.983657e+01 4.560575e+01 4.291211e+01 2.413840e+01 2.145646e+01 5.568625e+04 8.860567e+04 2.445511e+04 2.444698e+05 2.730360e+03 3.299715e+05 2.447185e+03 1.956234e+04 1.031413e+06 1.014726e+06 2.445997e+06 2.441828e+03 1.246781e+06 3.905354e+06 4.921180e+06 3.428030e+07 5.915005e+05 5.136234e+07 2.321104e+07 2.300683e+06 2.076238e+06 1.230692e+07 4.266568e+07 7.060257e-09
2.850000e+02 8.605606e+01 5.835285e+03 1.190859e+04 1.653025e+04 2.094728e+04 2.264895e+04 2.358224e+04 2.104238e+04 2.068672e+04 1.336564e+04 1.806791e+02 4.987093e+04 1.962100e+04 4.708520e+03 9.346185e+02 1.984284e+02 6.484424e+01 2.371451e+01 9.200134e+00 3.669140e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.841500e+03 1.768575e+04 1.975853e+04 1.276519e+04 7.226669e+03 4.199443e+03 2.518674e+03 1.379960e+03 7.185168e+02 4.122105e+02 2.509705e+03 3.534962e+03 2.817122e+03 1.832046e+03 1.133251e+03 6.843278e+02 3.872576e+02 2.185832e+02 1.185470e+02 6.571638e+01 3.121155e+01 2.920151e+01 1.086477e+01 8.657649e+00 4.028437e+00 1.898987e+00 9.399051e-01 5.011245e-01 3.137525e-01 2.246058e-01 4.090372e+01 1.016683e+02 1.560418e+02 1.658593e+02 1.525143e+02 1.308549e+02 1.086503e+02 9.010459e+01 7.280341e+01 6.124831e+01 2.362061e+02 2.312795e+02 1.941318e+02 1.521862e+02 1.214431e+02 1.003930e+02 8.096206e+01 6.962737e+01 5.991192e+01 5.019648e+01 4.114795e+02 3.216296e+02 2.253849e+02 1.584469e+02 1.128322e+02 6.983661e+01 4.560578e+01 4.291214e+01 2.413842e+01 2.145648e+01 5.568201e+04 8.856726e+04 2.445505e+04 2.444688e+05 2.731401e+03 3.299715e+05 2.447185e+03 1.956228e+04 1.031450e+06 1.014644e+06 2.445992e+06 2.441806e+03 1.246781e+06 3.905806e+06 4.920420e+06 3.421393e+07 5.910602e+05 5.136609e+07 2.320661e+07 2.301704e+06 2.076232e+06 1.231288e+07 4.266954e+07 7.060264e-09
2.860000e+02 8.686330e+01 5.890213e+03 1.194990e+04 1.656668e+04 2.097945e+04 2.267843e+04 2.361036e+04 2.106624e+04 2.070953e+04 1.338017e+04 1.807044e+02 4.987782e+04 1.962233e+04 4.709093e+03 9.348982e+02 1.985061e+02 6.486948e+01 2.372373e+01 9.203709e+00 3.670566e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.845223e+03 1.769983e+04 1.977220e+04 1.277069e+04 7.230006e+03 4.201140e+03 2.519615e+03 1.380452e+03 7.187640e+02 4.123490e+02 2.510418e+03 3.534184e+03 2.816465e+03 1.831600e+03 1.132964e+03 6.841504e+02 3.871560e+02 2.185253e+02 1.185155e+02 6.569882e+01 3.121152e+01 2.920151e+01 1.086449e+01 8.657479e+00 4.028411e+00 1.898986e+00 9.399077e-01 5.011270e-01 3.137545e-01 2.246075e-01 4.091464e+01 1.016825e+02 1.560583e+02 1.658745e+02 1.525268e+02 1.308642e+02 1.086580e+02 9.011086e+01 7.280845e+01 6.125255e+01 2.362083e+02 2.312807e+02 1.941325e+02 1.521865e+02 1.214434e+02 1.003932e+02 8.096224e+01 6.962752e+01 5.991205e+01 5.019658e+01 4.114799e+02 3.216298e+02 2.253850e+02 1.584469e+02 1.128323e+02 6.983665e+01 4.560581e+01 4.291217e+01 2.413844e+01 2.145649e+01 5.567777e+04 8.852887e+04 2.445499e+04 2.444679e+05 2.732442e+03 3.299715e+05 2.447185e+03 1.956222e+04 1.031488e+06 1.014561e+06 2.445988e+06 2.441784e+03 1.246781e+06 3.906258e+06 4.919660e+06 3.414772e+07 5.906200e+05 5.136974e+07 2.320219e+07 2.302725e+06 2.076226e+06 1.231884e+07 4.267340e+07 7.060272e-09
2.870000e+02 8.767094e+01 5.945161e+03 1.199123e+04 1.660312e+04 2.101163e+04 2.270792e+04 2.363849e+04 2.109012e+04 2.073234e+04 1.339471e+04 1.807296e+02 4.988472e+04 1.962366e+04 4.709666e+03 9.351778e+02 1.985837e+02 6.489471e+01 2.373295e+01 9.207283e+00 3.671991e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.848946e+03 1.771391e+04 1.978586e+04 1.277619e+04 7.233343e+03 4.202838e+03 2.520556e+03 1.380944e+03 7.190112e+02 4.124875e+02 2.511130e+03 3.533405e+03 2.815808e+03 1.831153e+03 1.132678e+03 6.839731e+02 3.870544e+02 2.184673e+02 1.184839e+02 6.568126e+01 3.121149e+01 2.920151e+01 1.086420e+01 8.657308e+00 4.028385e+00 1.898986e+00 9.399103e-01 5.011294e-01 3.137566e-01 2.246093e-01 4.092555e+01 1.016967e+02 1.560749e+02 1.658898e+02 1.525393e+02 1.308735e+02 1.086656e+02 9.011713e+01 7.281350e+01 6.125678e+01 2.362105e+02 2.312820e+02 1.941333e+02 1.521868e+02 1.214436e+02 1.003934e+02 8.096241e+01 6.962767e+01 5.991218e+01 5.019669e+01 4.114804e+02 3.216300e+02 2.253850e+02 1.584470e+02 1.128323e+02 6.983669e+01 4.560584e+01 4.291220e+01 2.413845e+01 2.145651e+01 5.567354e+04 8.849049e+04 2.445493e+04 2.444670e+05 2.733483e+03 3.299715e+05 2.447184e+03 1.956216e+04 1.031525e+06 1.014479e+06 2.445983e+06 2.441762e+03 1.246781e+06 3.906710e+06 4.918901e+06 3.408186e+07 5.901802e+05 5.137329e+07 2.319776e+07 2.303746e+06 2.076220e+06 1.232480e+07 4.267727e+07 7.060279e-09
2.880000e+02 8.847897e+01 6.000131e+03 1.203258e+04 1.663958e+04 2.104383e+04 2.273742e+04 2.366663e+04 2.111401e+04 2.075517e+04 1.340926e+04 1.807549e+02 4.989162e+04 1.962499e+04 4.710238e+03 9.354574e+02 1.986613e+02 6.491994e+01 2.374216e+01 9.210855e+00 3.673416e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.852667e+03 1.772798e+04 1.979952e+04 1.278168e+04 7.236679e+03 4.204535e+03 2.521497e+03 1.381435e+03 7.192584e+02 4.126259e+02 2.511842e+03 3.532627e+03 2.815152e+03 1.830707e+03 1.132392e+03 6.837958e+02 3.869528e+02 2.184094e+02 1.184524e+02 6.566371e+01 3.121146e+01 2.920151e+01 1.086392e+01 8.657137e+00 4.028359e+00 1.898985e+00 9.399129e-01 5.011319e-01 3.137586e-01 2.246110e-01 4.093647e+01 1.017108e+02 1.560914e+02 1.659050e+02 1.525518e+02 1.308828e+02 1.086732e+02 9.012340e+01 7.281854e+01 6.126102e+01 2.362128e+02 2.312832e+02 1.941340e+02 1.521872e+02 1.214439e+02 1.003936e+02 8.096259e+01 6.962783e+01 5.991231e+01 5.019680e+01 4.114808e+02 3.216302e+02 2.253851e+02 1.584470e+02 1.128324e+02 6.983674e+01 4.560587e+01 4.291223e+01 2.413847e+01 2.145652e+01 5.566930e+04 8.845213e+04 2.445487e+04 2.444660e+05 2.734525e+03 3.299715e+05 2.447184e+03 1.956210e+04 1.031563e+06 1.014397e+06 2.445979e+06 2.441740e+03 1.246781e+06 3.907161e+06 4.918143e+06 3.401631e+07 5.897407e+05 5.137673e+07 2.319332e+07 2.304767e+06 2.076215e+06 1.233075e+07 4.268113e+07 7.060286e-09
2.890000e+02 8.928740e+01 6.055120e+03 1.207394e+04 1.667606e+04 2.107604e+04 2.276694e+04 2.369479e+04 2.113791e+04 2.077801e+04 1.342382e+04 1.807802e+02 4.989851e+04 1.962632e+04 4.710811e+03 9.357369e+02 1.987388e+02 6.494516e+01 2.375137e+01 9.214427e+00 3.674840e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.856388e+03 1.774206e+04 1.981318e+04 1.278718e+04 7.240015e+03 4.206233e+03 2.522438e+03 1.381927e+03 7.195056e+02 4.127644e+02 2.512555e+03 3.531849e+03 2.814495e+03 1.830261e+03 1.132105e+03 6.836185e+02 3.868512e+02 2.183515e+02 1.184209e+02 6.564617e+01 3.121143e+01 2.920151e+01 1.086363e+01 8.656967e+00 4.028332e+00 1.898984e+00 9.399155e-01 5.011343e-01 3.137606e-01 2.246128e-01 4.094739e+01 1.017250e+02 1.561079e+02 1.659202e+02 1.525643e+02 1.308921e+02 1.086809e+02 9.012967e+01 7.282359e+01 6.126526e+01 2.362150e+02 2.312845e+02 1.941347e+02 1.521875e+02 1.214442e+02 1.003938e+02 8.096277e+01 6.962798e+01 5.991244e+01 5.019691e+01 4.114812e+02 3.216304e+02 2.253851e+02 1.584471e+02 1.128325e+02 6.983678e+01 4.560590e+01 4.291226e+01 2.413849e+01 2.145654e+01 5.566507e+04 8.841379e+04 2.445481e+04 2.444651e+05 2.735567e+03 3.299715e+05 2.447184e+03 1.956204e+04 1.031600e+06 1.014315e+06 2.445974e+06 2.441719e+03 1.246781e+06 3.907612e+06 4.917385e+06 3.395109e+07 5.893014e+05 5.138007e+07 2.318889e+07 2.305788e+06 2.076209e+06 1.233671e+07 4.268500e+07 7.060293e-09
2.900000e+02 9.009621e+01 6.110131e+03 1.211532e+04 1.671255e+04 2.110827e+04 2.279647e+04 2.372296e+04 2.116182e+04 2.080086e+04 1.343838e+04 1.808054e+02 4.990541e+04 1.962765e+04 4.711383e+03 9.360163e+02 1.988164e+02 6.497037e+01 2.376058e+01 9.217998e+00 3.676264e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.860109e+03 1.775613e+04 1.982683e+04 1.279267e+04 7.243350e+03 4.207930e+03 2.523378e+03 1.382419e+03 7.197527e+02 4.129028e+02 2.513268e+03 3.531071e+03 2.813839e+03 1.829816e+03 1.131819e+03 6.834413e+02 3.867497e+02 2.182936e+02 1.183894e+02 6.562863e+01 3.121140e+01 2.920151e+01 1.086335e+01 8.656796e+00 4.028306e+00 1.898983e+00 9.399181e-01 5.011368e-01 3.137627e-01 2.246146e-01 4.095832e+01 1.017391e+02 1.561245e+02 1.659354e+02 1.525768e+02 1.309014e+02 1.086885e+02 9.013594e+01 7.282863e+01 6.126950e+01 2.362172e+02 2.312857e+02 1.941355e+02 1.521878e+02 1.214444e+02 1.003941e+02 8.096294e+01 6.962813e+01 5.991257e+01 5.019702e+01 4.114816e+02 3.216306e+02 2.253852e+02 1.584472e+02 1.128325e+02 6.983682e+01 4.560593e+01 4.291229e+01 2.413851e+01 2.145655e+01 5.566084e+04 8.837547e+04 2.445475e+04 2.444642e+05 2.736609e+03 3.299715e+05 2.447184e+03 1.956198e+04 1.031638e+06 1.014233e+06 2.445970e+06 2.441697e+03 1.246782e+06 3.908062e+06 4.916627e+06 3.388620e+07 5.888625e+05 5.138330e+07 2.318445e+07 2.306809e+06 2.076203e+06 1.234267e+07 4.268886e+07 7.060301e-09
2.910000e+02 9.090542e+01 6.165161e+03 1.215672e+04 1.674907e+04 2.114052e+04 2.282602e+04 2.375115e+04 2.118575e+04 2.082372e+04 1.345295e+04 1.808306e+02 4.991230e+04 1.962898e+04 4.711955e+03 9.362956e+02 1.988939e+02 6.499557e+01 2.376978e+01 9.221567e+00 3.677687e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.863828e+03 1.777020e+04 1.984048e+04 1.279817e+04 7.246685e+03 4.209626e+03 2.524319e+03 1.382910e+03 7.199999e+02 4.130412e+02 2.513981e+03 3.530293e+03 2.813182e+03 1.829370e+03 1.131533e+03 6.832641e+02 3.866482e+02 2.182358e+02 1.183579e+02 6.561109e+01 3.121137e+01 2.918940e+01 9.773582e+00 7.784911e+00 3.614438e+00 1.695851e+00 8.316981e-01 4.412116e-01 2.691287e-01 1.871788e-01 4.096924e+01 1.017533e+02 1.561410e+02 1.659507e+02 1.525893e+02 1.309107e+02 1.086962e+02 9.014221e+01 7.283368e+01 6.127374e+01 2.362195e+02 2.312870e+02 1.941362e+02 1.521882e+02 1.214447e+02 1.003943e+02 8.096312e+01 6.962828e+01 5.991270e+01 5.019713e+01 4.114820e+02 3.216307e+02 2.253852e+02 1.584472e+02 1.128326e+02 6.983686e+01 4.560596e+01 4.291231e+01 2.413852e+01 2.145657e+01 5.565661e+04 8.833717e+04 2.445469e+04 2.444632e+05 2.737652e+03 3.299715e+05 2.447184e+03 1.956192e+04 1.031676e+06 1.014151e+06 2.445965e+06 2.441674e+03 1.246782e+06 3.908512e+06 4.915869e+06 3.382166e+07 5.884238e+05 5.138643e+07 2.318001e+07 2.307830e+06 2.076197e+06 1.234862e+07 4.269272e+07 7.060308e-09
2.920000e+02 9.171150e+01 6.219974e+03 1.219795e+04 1.678544e+04 2.117264e+04 2.285545e+04 2.377923e+04 2.120958e+04 2.084649e+04 1.346746e+04 1.808558e+02 4.991915e+04 1.963031e+04 4.712523e+03 9.365734e+02 1.989710e+02 6.502065e+01 2.377894e+01 9.225118e+00 3.679103e+00 2.250036e+03 4.953588e+03 3.974942e+03 1.567192e+03 4.492164e+02 1.570812e+02 4.284067e+01 1.670276e+01 1.012225e+01 1.451500e+00 5.867544e+03 1.778425e+04 1.985411e+04 1.280366e+04 7.250017e+03 4.211321e+03 2.525258e+03 1.383401e+03 7.202467e+02 4.131795e+02 2.514693e+03 3.529515e+03 2.812526e+03 1.828924e+03 1.131247e+03 6.830869e+02 3.865466e+02 2.181779e+02 1.183264e+02 6.559355e+01 3.121135e+01 2.918940e+01 9.773333e+00 7.784764e+00 3.614417e+00 1.695852e+00 8.317011e-01 4.412142e-01 2.691308e-01 1.871806e-01 4.098013e+01 1.017674e+02 1.561575e+02 1.659658e+02 1.526017e+02 1.309200e+02 1.087038e+02 9.014846e+01 7.283871e+01 6.127796e+01 2.362217e+02 2.312882e+02 1.941369e+02 1.521885e+02 1.214449e+02 1.003945e+02 8.096329e+01 6.962843e+01 5.991283e+01 5.019724e+01 4.114825e+02 3.216309e+02 2.253852e+02 1.584473e+02 1.128326e+02 6.983690e+01 4.560599e+01 4.291234e+01 2.413854e+01 2.145658e+01 5.565240e+04 8.829901e+04 2.445462e+04 2.444623e+05 2.738691e+03 3.299715e+05 2.447183e+03 1.956186e+04 1.031713e+06 1.014069e+06 2.445961e+06 2.441653e+03 1.246782e+06 3.908959e+06 4.915113e+06 3.375806e+07 5.879866e+05 5.138939e+07 2.317556e+07 2.308851e+06 2.076192e+06 1.235458e+07 4.269659e+07 7.060315e-09
